user_id,age_range,gender,state,city,phone_price_range,phone_model,language,request_id,id_md5,timestamp,device_type,network_type,has_request
U_314426,45-54,m,DL,Delhi,low,iPhone15,Hindi,REQ_000182,653d78c1fba758f90306570b5e1dfb83,27:21.5,Tablet,4G,1
U_117290,55+,m,TN,Mumbai,mid,SamsungS23,Tamil,REQ_000183,239b96fa429583248a0e8d994d8dd8fd,53:50.5,Tablet,WiFi,1
U_172276,25-34,f,,,,SamsungS23,English,REQ_000184,7495b20781df7cd97c4eec360293c4a0,03:40.5,Mobile,WiFi,1
U_52356,55+,f,MH,Mumbai,low,SamsungS23,English,REQ_000185,dafd58212732b67ac0b69050d644b105,06:28.5,Tablet,4G,1
U_276847,35-44,FEMALE,UP,Lucknow,mid,SamsungS23,English,REQ_000186,8e82561af4547b661ba374d291e2c923,19:38.5,Mobile,WiFi,1
U_471798,18-24,MALE,TN,Delhi,high,SamsungS23,Hindi,REQ_000187,2add29b2d1bb146433574cdd6a767b60,19:25.5,Tablet,4G,1
U_362699,35-44,f,,Delhi,high,RedmiNote,English,REQ_000188,9b0775f24ba64ba5cf45855f6378f337,09:24.5,Mobile,5G,1
U_200229,below_18,m,UP,Delhi,low,Pixel8,English,REQ_000189,88464a1b75ac0d621e97c4fb5e54ed72,59:10.5,,5G,1
U_409998,45-54,f,MH,Chennai,low,SamsungS23,English,REQ_000190,af01340773b025d9187451c56a9916a0,25:26.5,,4G,1
U_424621,45-54,,TN,Delhi,mid,Pixel8,Telugu,REQ_000191,c6a6decbeae3d22d4ee32e7e64cb69b5,12:03.5,Tablet,5G,1
U_262317,18-24,MALE,TN,Mumbai,high,RedmiNote,Hindi,REQ_000192,d60d5d729adcb240299a40baa2e4f9ff,36:59.5,Mobile,WiFi,1
U_418762,18-24,f,UP,Mumbai,low,Pixel8,Hindi,REQ_000193,e7cac881772aeba19c577315e6e43e4a,24:20.5,Mobile,5G,1
U_103147,25-34,FEMALE,TN,Delhi,,SamsungS23,Tamil,REQ_000194,dc1e65f8bf2e19beef9cab7be456f639,20:32.5,,5G,1
U_352044,below_18,,ka,Delhi,high,Pixel8,Hindi,REQ_000195,11aeb4df60ba05f95196ebb6b7deedbb,52:48.5,Mobile,WiFi,1
U_134027,18-24,MALE,UP,Delhi,mid,RedmiNote,Telugu,REQ_000196,b882615cb620ddc2f909df4a1c675480,31:54.5,Mobile,4G,1
U_48091,45-54,m,UP,Delhi,high,iPhone15,Hindi,REQ_000197,b474c136e43f07f507402a3f6c9bc599,30:07.5,Mobile,WiFi,1
U_97043,45-54,f,UP,Chennai,mid,RedmiNote,Telugu,REQ_000198,14f6b6ca40580f5feae0ff2e42e4fffc,59:09.5,Mobile,4G,1
U_114950,35-44,MALE,KA,Delhi,mid,RedmiNote,Tamil,REQ_000199,481e251fde027a44f498f62b6e107090,48:14.5,Tablet,5G,1
U_398068,25-34,f,DL,Bangalore,low,SamsungS23,English,REQ_000200,9c2107accf0e08960bc4edf3bee32121,17:36.5,Tablet,5G,1
U_376320,45-54,FEMALE,MH,Lucknow,mid,Pixel8,Tamil,REQ_000201,84cd50e76844c1c2ae125e2dbe59ab68,48:51.5,Tablet,5G,1
U_434408,35-44,f,UP,,mid,SamsungS23,English,REQ_000202,38dcc305b0d52fae19ef445edd0303b1,20:10.5,Tablet,WiFi,1
U_208107,35-44,,TN,Mumbai,mid,RedmiNote,Tamil,REQ_000203,36588e335fdb6e27b37f61a4cd9b53a7,10:41.5,Mobile,4G,1
U_149262,35-44,,UP,Bangalore,high,RedmiNote,English,REQ_000204,b668ef64f6df502330c7e84a8c24d1e6,57:09.5,,4G,1
U_06730,45-54,f,ka,Delhi,low,RedmiNote,Tamil,REQ_000205,2411dfd158873c9b8596e8f0644187a4,48:58.5,Mobile,5G,1
U_46084,18-24,MALE,ka,Mumbai,,SamsungS23,English,REQ_000206,e2980267ab6200cb8a79fe5d9ed07f67,51:44.5,Tablet,WiFi,1
U_70246,18-24,f,KA,,low,iPhone15,English,REQ_000207,56139aea29f772ae4b05126ad1257431,02:45.5,,WiFi,1
U_92947,35-44,FEMALE,MH,,,iPhone15,Telugu,REQ_000208,532cbc3641c2a5b8265003e65bc5c869,22:31.5,,5G,1
U_138508,55+,FEMALE,TN,,low,SamsungS23,English,REQ_000209,6c69f090dffa9bc569ef52d51529e277,07:56.5,Mobile,4G,1
U_146098,,FEMALE,UP,Lucknow,high,RedmiNote,Tamil,REQ_000210,3061121ebb159376020e5fcf878725fb,26:33.5,Tablet,WiFi,1
U_262401,35-44,,TN,Chennai,low,Pixel8,Tamil,REQ_000211,338bb644edba8f272f49b131650e7895,39:48.5,Mobile,WiFi,1
U_438357,35-44,f,MH,Mumbai,,SamsungS23,English,REQ_000212,a0cf37591e76d4d0c90463b49bd4b0b3,36:36.5,,4G,1
U_374185,18-24,m,UP,Chennai,,iPhone15,Tamil,REQ_000213,54864288893970a85da2c972dc040ab7,22:21.5,,WiFi,1
U_133528,35-44,f,,Chennai,,iPhone15,Telugu,REQ_000214,4d2e66af185a6ebaf8dbddb25332ec80,24:12.5,Tablet,WiFi,1
U_256091,below_18,,UP,,low,RedmiNote,Telugu,REQ_000215,5ea5090b0df11e0d1695ec9fc15e5d37,32:46.5,,4G,1
U_419146,18-24,,KA,Chennai,high,iPhone15,English,REQ_000216,5b0727bf7ee25804c1d139e195b6deaf,05:17.5,Tablet,WiFi,1
U_402048,55+,MALE,,,mid,iPhone15,Tamil,REQ_000217,2aa3b0eb934955d683e8adc7541df8aa,03:40.5,Mobile,5G,1
U_143529,below_18,FEMALE,,Mumbai,mid,iPhone15,Hindi,REQ_000218,4ee64e85219126f34fe4c9db12e234d1,01:52.5,Tablet,5G,1
U_209263,25-34,m,DL,Bangalore,,iPhone15,English,REQ_000219,8d47837d72d1da60dffd10e1771a14c1,01:22.5,,5G,1
U_97761,35-44,MALE,ka,,,iPhone15,Telugu,REQ_000220,7fdb9536bed6b2c2be129e731e7c2d62,45:55.5,Tablet,5G,1
U_440124,18-24,m,,,mid,SamsungS23,English,REQ_000221,e82c7dc83ecea5e0bdf82b711061e7c3,19:31.5,Tablet,WiFi,1
U_346853,18-24,MALE,MH,,,RedmiNote,Tamil,REQ_000222,bff3fa7232466ae1e2c0e2ebc465b086,12:49.5,Mobile,5G,1
U_235675,below_18,m,DL,Mumbai,high,SamsungS23,Telugu,REQ_000223,f5baaaf99705b9ca31fab182803b702d,38:37.5,Tablet,5G,1
U_417226,below_18,m,ka,Mumbai,mid,Pixel8,Tamil,REQ_000224,163cd362fe8406ae5654703944b3562a,48:42.5,Tablet,WiFi,1
U_191835,45-54,FEMALE,DL,,,iPhone15,English,REQ_000225,fdef6215d87700dd7d289c71ec74b58f,35:54.5,Mobile,WiFi,1
U_116402,45-54,,KA,Mumbai,mid,RedmiNote,Tamil,REQ_000226,bebb9f8e4b55c80c4005bfbeda9623a6,25:38.5,Tablet,5G,1
U_437380,below_18,FEMALE,DL,Chennai,high,Pixel8,Telugu,REQ_000227,1d8a64b7e97585687ab57e72f090737e,27:35.5,Tablet,5G,1
U_380320,55+,FEMALE,DL,Bangalore,high,iPhone15,Tamil,REQ_000228,c5ca812a106af3ef6e8556950e980cce,18:57.5,,4G,1
U_91651,45-54,,TN,Lucknow,low,Pixel8,Hindi,REQ_000229,823ca4086222575dbf97ef2dd7e9bb11,49:45.5,Tablet,4G,1
U_456673,,FEMALE,MH,Delhi,,SamsungS23,Hindi,REQ_000230,ddb5154f15573b4c5065b4cecfbddc6f,01:27.5,Mobile,4G,1
U_469976,18-24,FEMALE,DL,Chennai,,iPhone15,Tamil,REQ_000231,32f325bb85d79449c9efe725878f2755,22:03.5,Tablet,5G,1
U_293640,below_18,MALE,KA,,mid,iPhone15,Telugu,REQ_000232,c7125cbf15f58d3bf931e4dbd7038a49,00:59.5,Mobile,4G,1
U_107904,18-24,FEMALE,DL,Delhi,,iPhone15,Tamil,REQ_000233,b9ceb27b9b014a2eebc0aee7cc8c8819,02:25.5,Mobile,WiFi,1
U_492043,25-34,MALE,,,high,SamsungS23,Tamil,REQ_000234,fc3a5c4390f0b5e852a42d92b90f5e0f,32:15.5,Tablet,4G,1
U_346449,25-34,,UP,,,iPhone15,Hindi,REQ_000235,427736a7adaaeee377e87b7c86ec2da2,26:24.5,Tablet,WiFi,1
U_217313,25-34,,DL,Chennai,mid,SamsungS23,Telugu,REQ_000236,4630d231d545678a561aee0124eee6b0,19:04.5,Mobile,5G,1
U_160639,25-34,f,DL,,low,iPhone15,Telugu,REQ_000237,779dd53f880fb00fd3007e6a799cfc73,10:15.5,Tablet,4G,1
U_319989,55+,m,UP,,high,iPhone15,Telugu,REQ_000238,4b7016127000d3f9de4fda30a45244f6,05:57.5,,4G,1
U_398331,25-34,,ka,Mumbai,low,Pixel8,English,REQ_000239,3772f0d733b681fd0ed254a4895e5da7,26:39.5,Tablet,5G,1
U_455876,,,ka,Bangalore,high,RedmiNote,English,REQ_000240,85118b4daac5a6a848661870fae81e2f,15:32.5,Tablet,WiFi,1
U_488496,25-34,FEMALE,TN,Lucknow,mid,RedmiNote,Tamil,REQ_000241,3801f1e7947a9edfe6605ffaa1baf4f9,03:17.5,Tablet,WiFi,1
U_321855,45-54,,TN,Delhi,low,RedmiNote,Tamil,REQ_000242,a49025002a971b9326a35ea564f57cc6,25:29.5,Tablet,5G,1
U_131034,18-24,m,ka,Bangalore,,iPhone15,Telugu,REQ_000243,5541e5db35c2e057049eb0a3b52a3512,39:14.5,Mobile,WiFi,1
U_478083,below_18,m,UP,Mumbai,mid,SamsungS23,English,REQ_000244,aeaa5eb27ffaac4dfb2cc26bc2eea1fd,43:39.5,,4G,1
U_131736,,f,UP,,,Pixel8,Hindi,REQ_000245,66c3a35ea9cbc385bd588b7165e9124e,20:56.5,,5G,1
U_13437,below_18,m,MH,,,SamsungS23,Hindi,REQ_000246,0e2b0fe451bedffd7c249ab3de9ae503,02:34.5,,5G,1
U_331836,,FEMALE,,Bangalore,mid,Pixel8,Telugu,REQ_000247,29d9d4b33b6782d99e4e4f16559096a8,18:23.5,Tablet,WiFi,1
U_14045,18-24,f,DL,,high,iPhone15,Tamil,REQ_000248,3ce525515f6393720759805e59981679,15:55.5,Tablet,5G,1
U_99068,55+,,ka,Bangalore,low,Pixel8,Tamil,REQ_000249,aba578bb4bc08b2c5087e653c5489955,36:12.5,Tablet,4G,1
U_142514,55+,FEMALE,ka,Lucknow,,SamsungS23,Tamil,REQ_000250,c0d0325e8a4c529313033c86d15d603d,32:46.5,Mobile,4G,1
U_376364,35-44,m,KA,,,iPhone15,Hindi,REQ_000251,960795d8fb915c030f4617778412be0d,59:39.5,Tablet,WiFi,1
U_167891,25-34,,ka,Delhi,low,iPhone15,English,REQ_000252,0d9d0441bfa11ac19b3ebb7980520dc1,00:19.5,,5G,1
U_415042,45-54,,KA,Delhi,high,SamsungS23,Telugu,REQ_000253,ddf9db73a584c6874dff845db57e3507,05:54.5,Mobile,5G,1
U_71634,25-34,,MH,,mid,RedmiNote,Telugu,REQ_000254,9a874acf29a69d7b28b677cd069571b3,43:38.5,,5G,1
U_498015,35-44,m,DL,Delhi,,SamsungS23,English,REQ_000255,32ac5de168da884f284e8f26bee472ba,41:35.5,Mobile,4G,1
U_340193,below_18,m,DL,Delhi,,Pixel8,English,REQ_000256,d6300049078f2544fb48634ac4a1f30b,28:05.5,Mobile,4G,1
U_102599,25-34,MALE,UP,Delhi,mid,RedmiNote,Hindi,REQ_000257,9ba19fc71e69fc3f16683cdb96c91a42,18:03.5,,5G,1
U_478031,18-24,MALE,UP,Delhi,high,Pixel8,Hindi,REQ_000258,9ae8ed25fd951dd39e9dcdd2f7414ce3,23:32.5,Mobile,5G,1
U_315852,45-54,MALE,KA,,mid,Pixel8,English,REQ_000259,12075029e4bca72e187ff550f511e2d2,37:12.5,,4G,1
U_93399,45-54,m,DL,Delhi,mid,iPhone15,Telugu,REQ_000260,fc988dd719e35879a85c2867c397f344,36:01.5,Tablet,5G,1
U_51786,55+,f,KA,,low,SamsungS23,English,REQ_000261,6674cb90ac54e88f5300d8f312d94ce7,25:55.5,Tablet,5G,1
U_120131,,,TN,Chennai,mid,iPhone15,Hindi,REQ_000262,7c58c43c417cc6ab3179974d5f8c13b7,05:19.5,,WiFi,1
U_349026,55+,,ka,,,RedmiNote,Telugu,REQ_000263,3652eff72010966965b24e31f1e52751,48:00.5,Tablet,WiFi,1
U_193315,35-44,FEMALE,MH,Lucknow,low,iPhone15,Hindi,REQ_000264,4438fcbfbc598a3e6b14c0b85998a8da,01:17.5,,WiFi,1
U_115072,55+,FEMALE,DL,Mumbai,low,Pixel8,English,REQ_000265,54273fab50df7f6b18cdb0f2ef649afa,15:29.5,Tablet,5G,1
U_228217,35-44,f,DL,,,Pixel8,Telugu,REQ_000266,616fbd7bcb16de43b46bdfa7bff9385c,49:14.5,Mobile,5G,1
U_63687,,m,TN,Bangalore,mid,SamsungS23,Telugu,REQ_000267,71165126008c1f78057847a792298dec,26:32.5,,WiFi,1
U_162465,,,,Chennai,,RedmiNote,Hindi,REQ_000268,691a8574c2493b6335b8ebed3ebda4a2,13:28.5,,4G,1
U_322209,18-24,FEMALE,,Chennai,mid,iPhone15,Tamil,REQ_000269,cf5e6e093abdb6fe132c9985d4e28d13,44:45.5,Mobile,WiFi,1
U_353197,25-34,MALE,UP,Delhi,low,iPhone15,English,REQ_000270,72b87ff067ef1238024e2b55bcb3d5bc,42:41.5,,4G,1
U_114264,25-34,MALE,ka,Lucknow,mid,SamsungS23,Hindi,REQ_000271,a4f44b02f1f3c19b4a09410f617041d7,00:21.5,Tablet,5G,1
U_99214,below_18,,DL,Bangalore,high,Pixel8,English,REQ_000272,6c292d854eb50ba9d08bc91767c2a7f5,51:31.5,Tablet,5G,1
U_438580,25-34,MALE,MH,Chennai,,iPhone15,Hindi,REQ_000273,2772f2fda19786ae6ca7f0eb27d2403a,18:55.5,Mobile,5G,1
U_298048,45-54,FEMALE,TN,Chennai,,SamsungS23,Hindi,REQ_000274,505963b7427829c9ece3050ba894f3f2,14:35.5,Tablet,5G,1
U_124850,below_18,MALE,UP,Bangalore,mid,RedmiNote,English,REQ_000275,daa083ef62222a53a11dfa104bcd8625,53:13.5,Tablet,5G,1
U_418328,55+,m,MH,Bangalore,high,RedmiNote,Telugu,REQ_000276,754f255a730ac9c12d0f8a1c183e3d2f,43:24.5,Tablet,WiFi,1
U_239165,35-44,MALE,UP,Bangalore,mid,Pixel8,English,REQ_000277,a63e5fd8d76616bb6575fe82c6a182bf,46:13.5,Tablet,4G,1
U_142568,45-54,f,,Bangalore,low,SamsungS23,Hindi,REQ_000278,e3754c51e785d857c8dd946e81a35623,13:33.5,Tablet,5G,1
U_89660,25-34,f,TN,,low,SamsungS23,Hindi,REQ_000279,a2e590aa6d9f68443d06e5fed1227b96,14:18.5,,5G,1
U_476459,,m,DL,,low,iPhone15,Tamil,REQ_000280,08c8a32dab9ccd92c955cf2648055295,57:13.5,Mobile,5G,1
U_354570,,MALE,TN,Chennai,mid,SamsungS23,English,REQ_000281,2fc782b9c36e82d639788dc36a4d561d,14:16.5,,4G,1
U_428469,18-24,MALE,UP,,low,iPhone15,Telugu,REQ_000282,5e1f87c10918df9884bdc6a8a10f2a88,15:38.5,Tablet,WiFi,1
U_150814,25-34,MALE,DL,Mumbai,high,RedmiNote,Telugu,REQ_000283,104058d52a91a18cd7fa0850940f8d35,40:50.5,Mobile,4G,1
U_19778,below_18,,MH,,,iPhone15,Hindi,REQ_000284,610d5e460b3132f757d290749ea48a82,33:30.5,,5G,1
U_53307,35-44,MALE,MH,Bangalore,high,iPhone15,Telugu,REQ_000285,7e054254e46811ba293983ac1ed8cef1,15:48.5,Tablet,WiFi,1
U_260273,18-24,,DL,Bangalore,mid,RedmiNote,English,REQ_000286,f2b350e60d822ffa59c2d1fa3b45ceb9,26:57.5,,5G,1
U_51697,,FEMALE,,Lucknow,mid,iPhone15,Tamil,REQ_000287,c7aea7bfdfda97350362ca0e911aafa0,41:51.5,Tablet,WiFi,1
U_386782,,,DL,Lucknow,,SamsungS23,Tamil,REQ_000288,949a442bbd10f4f42a8ffae2401cbab7,48:19.5,,WiFi,1
U_132455,below_18,f,UP,Bangalore,mid,iPhone15,Telugu,REQ_000289,d1d69ec64d9ad5c70bd633bd7ec93691,02:05.5,,5G,1
U_427692,35-44,FEMALE,TN,Chennai,high,SamsungS23,Hindi,REQ_000290,b40e96861f2cb75e6c18c8e76cd694de,10:11.5,Mobile,5G,1
U_156191,25-34,FEMALE,MH,Chennai,low,RedmiNote,Telugu,REQ_000291,45afb6b8c9e77854d870c1fe88ee968e,36:34.5,,4G,1
U_65393,45-54,m,ka,Chennai,low,iPhone15,English,REQ_000292,0ed0215812e750252829c96c94d21dde,52:59.5,Tablet,4G,1
U_05725,18-24,FEMALE,KA,Delhi,mid,RedmiNote,Tamil,REQ_000293,d9dcbca263429b9a327563a5c35d6391,41:47.5,Mobile,4G,1
U_417116,below_18,f,,Bangalore,high,iPhone15,Hindi,REQ_000294,57e1e568198974a7114c88af88d5f297,03:23.5,,4G,1
U_382631,25-34,,ka,Lucknow,high,RedmiNote,English,REQ_000295,5f6636701f3b6c8272bc6b7fefa4c8ec,54:35.5,Mobile,WiFi,1
U_433805,35-44,f,KA,Chennai,,Pixel8,Telugu,REQ_000296,057bcb31e7b25524d61fd9bbf1afab08,04:40.5,Mobile,5G,1
U_205123,45-54,MALE,DL,,,SamsungS23,Telugu,REQ_000297,75527facd1cf9f946ac1431527413b87,29:28.5,,WiFi,1
U_142339,below_18,m,,Lucknow,mid,Pixel8,Tamil,REQ_000298,615ccc024daa8974532c8a6d393aee3f,13:50.5,,4G,1
U_35327,18-24,MALE,MH,Bangalore,mid,Pixel8,Telugu,REQ_000299,6100b116607ca34226bdbef2de7232e9,51:19.5,,WiFi,1
U_497578,25-34,MALE,DL,,high,RedmiNote,Tamil,REQ_000300,d0683c11d964f9e5c15b16f488424548,28:38.5,Tablet,5G,1
U_27328,,m,ka,Mumbai,high,Pixel8,Tamil,REQ_000301,b15d00043fd0aea703a82b844a00e1c3,06:35.5,Mobile,5G,1
U_437166,18-24,f,MH,Mumbai,low,SamsungS23,Hindi,REQ_000302,48252e85308a9036b1e81bf0e403c701,23:30.5,Tablet,4G,1
U_63664,below_18,f,,,high,iPhone15,Telugu,REQ_000303,01fa9e531494cf1bab76ce29c368b2e6,23:56.5,,WiFi,1
U_320700,45-54,FEMALE,TN,Chennai,,iPhone15,Hindi,REQ_000304,1f9461b9de7763fc66309dc721348d54,55:38.5,Tablet,4G,1
U_70534,18-24,MALE,MH,,mid,iPhone15,English,REQ_000305,c5552046f70d8e1ec330c5715bf9662e,14:34.5,,WiFi,1
U_383543,45-54,m,UP,Chennai,mid,Pixel8,English,REQ_000306,b27ebf1ba7d3b27f23495e15376f6310,06:49.5,Tablet,5G,1
U_205772,25-34,MALE,,Mumbai,,RedmiNote,English,REQ_000307,b8ced0919bcfa5c64ab4c7f3a2865683,59:25.5,Mobile,4G,1
U_107730,45-54,f,MH,Bangalore,high,SamsungS23,Tamil,REQ_000308,c2a5294f0c42c01b925f373c2faa8174,49:55.5,Tablet,WiFi,1
U_51796,18-24,f,,Chennai,low,RedmiNote,English,REQ_000309,2b5fdf055f6f84611e262ebb52a1db9f,54:31.5,,WiFi,1
U_334963,35-44,FEMALE,,,,SamsungS23,Hindi,REQ_000310,588a148ff2a7c7dc627ffca43009e0a2,26:53.5,,WiFi,1
U_374899,25-34,FEMALE,UP,Lucknow,low,Pixel8,Tamil,REQ_000311,ff5d352776e3d233d83206fbe24e072f,07:57.5,,4G,1
U_196674,below_18,m,DL,,low,SamsungS23,Tamil,REQ_000312,eef16ce0172828060c6d99150c162778,33:56.5,Mobile,WiFi,1
U_169934,35-44,m,UP,Bangalore,mid,Pixel8,Hindi,REQ_000313,6ed39bab92523d1c1b16c3dff52ebf0f,57:53.5,Mobile,WiFi,1
U_11395,18-24,,,Bangalore,high,RedmiNote,Hindi,REQ_000314,34d92c2f3f626676af1a5a61384f8fe6,42:03.5,,5G,1
U_64338,25-34,MALE,MH,Mumbai,high,RedmiNote,English,REQ_000315,37c1dbfc66134a4b36abebe9b2ee7445,46:58.5,Tablet,5G,1
U_93197,18-24,,,Bangalore,high,SamsungS23,Tamil,REQ_000316,4c91b27ed5422f36f2b29db7d665d91f,46:28.5,,WiFi,1
U_202946,35-44,f,UP,Mumbai,mid,RedmiNote,Tamil,REQ_000317,d75abebc6be4e7b9b1a96de1eb36e2db,56:44.5,Mobile,WiFi,1
U_216646,35-44,MALE,KA,Bangalore,high,Pixel8,Telugu,REQ_000318,dc5d0c20b5d8b640fe1b03d9bc14b33a,43:29.5,,WiFi,1
U_465757,35-44,FEMALE,DL,Bangalore,high,RedmiNote,Tamil,REQ_000319,ba383f0d48ca92ff06a1d9bc4fa60cd7,06:09.5,Mobile,4G,1
U_302830,55+,MALE,UP,,mid,RedmiNote,English,REQ_000320,7c7772e1d27206b793eccb1499428dfe,29:12.5,Tablet,5G,1
U_319642,25-34,f,TN,,low,RedmiNote,Tamil,REQ_000321,6ae8fa5dbfeb05b94469a422a1f1ef43,41:19.5,,4G,1
U_367341,below_18,f,KA,Lucknow,low,RedmiNote,Hindi,REQ_000322,0701372feb5d30d494fcd6a1302815d6,28:44.5,Tablet,WiFi,1
U_446615,45-54,FEMALE,UP,Chennai,high,SamsungS23,Telugu,REQ_000323,b0702bed76f10310f0d5d2a2519b56cc,38:52.5,Mobile,WiFi,1
U_63840,45-54,f,UP,,mid,SamsungS23,English,REQ_000324,dbb2ea1f0f61f0d6816b3108d8f9a4ec,28:17.5,,WiFi,1
U_248985,,m,DL,Mumbai,,RedmiNote,English,REQ_000325,906069bd74c1ccc0e05a692a2c69a2e8,12:23.5,,4G,1
U_19240,55+,f,KA,Delhi,low,iPhone15,Tamil,REQ_000326,090827b604589ca05ea23fa849b62195,48:31.5,Mobile,4G,1
U_448509,35-44,FEMALE,DL,Lucknow,low,RedmiNote,Telugu,REQ_000327,1cbb9a28c00a527b15df1c823a04d99a,12:51.5,,4G,1
U_354460,25-34,f,DL,Lucknow,high,SamsungS23,English,REQ_000328,f9fa8500326437464c5897cfc08effee,25:19.5,,4G,1
U_41580,25-34,MALE,TN,Chennai,,RedmiNote,English,REQ_000329,3ef05fa2f0a540538c67eb4b26014979,10:42.5,Tablet,WiFi,1
U_266128,,f,,,mid,Pixel8,Telugu,REQ_000330,b89ca5ef3da764701975f5ccc6aa5ad1,55:28.5,Tablet,4G,1
U_337034,18-24,,MH,,low,Pixel8,Hindi,REQ_000331,6dcfff3230d2d88092b3b75f7fe35f72,42:00.5,Tablet,4G,1
U_470673,45-54,,MH,Lucknow,low,iPhone15,Hindi,REQ_000332,77607179d3a64be8a1b72cef7997b36f,56:38.5,Mobile,5G,1
U_182804,45-54,MALE,DL,,mid,iPhone15,Hindi,REQ_000333,5c8a3d8c8ea81a64f2ecf753c4a0a3c4,36:40.5,Mobile,5G,1
U_359443,55+,m,ka,Mumbai,,SamsungS23,Telugu,REQ_000334,81cc48e75075b541dee64b3978087954,02:07.5,Mobile,4G,1
U_121031,below_18,,DL,,low,SamsungS23,Tamil,REQ_000335,0286c5333539c1f0222a4d3fbaacd6ba,51:48.5,,WiFi,1
U_429497,18-24,MALE,ka,Chennai,mid,SamsungS23,Telugu,REQ_000336,c0cd4909c1723006850757612a00bd23,25:34.5,Tablet,4G,1
U_274451,,f,KA,Mumbai,high,RedmiNote,Telugu,REQ_000337,cff8c72640c6ec5f7a3e3a43f87217a1,24:48.5,,5G,1
U_186787,35-44,,DL,,high,SamsungS23,English,REQ_000338,7d856fbd85245627fd64b68ae98821f5,26:25.5,Mobile,WiFi,1
U_28292,45-54,m,MH,Bangalore,high,iPhone15,Hindi,REQ_000339,301c45faaac97aa8babcc62c4faa92d0,26:56.5,Mobile,WiFi,1
U_333867,18-24,FEMALE,DL,Bangalore,high,SamsungS23,English,REQ_000340,6d2a830042b869047030ff381d661503,24:23.5,Tablet,5G,1
U_377837,35-44,MALE,KA,Lucknow,low,SamsungS23,Telugu,REQ_000341,0c677e957c4f391c28f4fedc0b59e994,30:14.5,,5G,1
U_414643,55+,MALE,UP,Delhi,,SamsungS23,Telugu,REQ_000342,50b8a659a0dfa2d9944378d5663a8feb,39:28.5,Tablet,WiFi,1
U_240610,below_18,FEMALE,TN,Delhi,high,iPhone15,Hindi,REQ_000343,b1c6d8956735c2c939d2f4b7000c51f1,23:00.5,,5G,1
U_447037,55+,MALE,,Mumbai,low,RedmiNote,Hindi,REQ_000344,8460c44b87e115f2688a2b4895236dd9,05:36.5,Mobile,4G,1
U_490392,35-44,,DL,Lucknow,high,iPhone15,Telugu,REQ_000345,4d621748f5c856ba05443c96237f8880,13:15.5,,5G,1
U_404573,,m,UP,Lucknow,,iPhone15,Hindi,REQ_000346,a320f2d50c402c521cdd3efc88fe8f8a,14:59.5,Mobile,WiFi,1
U_123873,,MALE,UP,Lucknow,high,SamsungS23,English,REQ_000347,6115548354f89e0a327e17e4dd109768,26:07.5,Mobile,WiFi,1
U_375624,35-44,,MH,,low,RedmiNote,Hindi,REQ_000348,51ecc432626a603db7bd9dc1f0a1df89,18:29.5,Mobile,5G,1
U_179236,18-24,f,KA,Mumbai,high,iPhone15,Tamil,REQ_000349,4fae6b2e15582837d810a289f72d94d3,52:49.5,Tablet,5G,1
U_441872,,f,KA,Chennai,high,SamsungS23,English,REQ_000350,21414695be7384ec747a72a232e581a1,18:11.5,Mobile,5G,1
U_220799,18-24,FEMALE,KA,,mid,iPhone15,Tamil,REQ_000351,96a954ed1061454da0923a09f5dc2eac,20:38.5,Tablet,5G,1
U_322932,55+,m,KA,Chennai,,SamsungS23,Tamil,REQ_000352,7e60017739950ac4e2a991b1c61313c7,24:08.5,,4G,1
U_205378,45-54,MALE,KA,Lucknow,high,RedmiNote,Hindi,REQ_000353,e7c1a9cdc845a811432d55d0e6efeeb0,32:31.5,,WiFi,1
U_317499,35-44,FEMALE,KA,Delhi,low,Pixel8,English,REQ_000354,72327828bc8ce2745f40f606acacc345,56:01.5,Mobile,5G,1
U_348458,35-44,FEMALE,MH,Bangalore,high,SamsungS23,Tamil,REQ_000355,e9ca66142a435962c9c54a06c3cdf18b,56:37.5,,4G,1
U_400276,18-24,f,MH,Delhi,low,iPhone15,Telugu,REQ_000356,2d18936bf76ae3a6e3be5172e94b86d3,19:08.5,Mobile,WiFi,1
U_395965,,m,,Lucknow,low,SamsungS23,Telugu,REQ_000357,4d2b692b550b13acf869a9be99def9c6,43:30.5,Mobile,5G,1
U_295045,35-44,MALE,MH,Chennai,high,Pixel8,Hindi,REQ_000358,5861224d60a10c98321bd473b249cb09,52:47.5,,WiFi,1
U_204427,25-34,m,,Mumbai,,SamsungS23,Hindi,REQ_000359,0e8af84815ea5291be497afec35cfb33,15:40.5,,4G,1
U_297471,25-34,FEMALE,ka,Bangalore,low,SamsungS23,English,REQ_000360,f95d9ba5509b68ed863ad08f0736db8d,56:08.5,Tablet,WiFi,1
U_52571,25-34,FEMALE,ka,Delhi,low,RedmiNote,Hindi,REQ_000361,3daf2d02b5f53cf0d701f20739f209be,42:07.5,Tablet,5G,1
U_471213,18-24,MALE,UP,Chennai,,iPhone15,Hindi,REQ_000362,34364c6868ce3f8002af79cc0c7ec773,47:48.5,Tablet,4G,1
U_452898,55+,MALE,ka,Delhi,high,Pixel8,Telugu,REQ_000363,2429e96ed2b98d1b2e58853e94d07e89,34:54.5,Tablet,WiFi,1
U_344661,below_18,MALE,UP,Lucknow,mid,iPhone15,Hindi,REQ_000364,0b884ae7054c92868f586662e604071a,22:20.5,Mobile,5G,1
